id,city,riqi,temperature_h,temperature_l,weather,wind_direction,E,S,W,N,wind_power,min_wind_power,max_wind_power
59586,长治,2016/8/23,28,20,阵雨,南风,0,1,0,0,2级,2,2
59587,长治,2016/8/24,30,20,小雨,南风,0,1,0,0,3级,3,3
59588,长治,2016/8/25,22,13,中雨,东北风,1,0,0,1,4级,4,4
59589,长治,2016/8/26,21,13,晴,西风,0,0,1,0,1级,1,1
59590,长治,2016/8/27,24,12,晴,西北风,0,0,1,1,3级,3,3
59591,长治,2016/8/28,25,13,晴,东风,1,0,0,0,2级,2,2
59592,长治,2016/8/29,25,14,晴,南风,0,1,0,0,3级,3,3
59593,长治,2016/8/30,25,14,多云,西风,0,0,1,0,3级,3,3
59594,长治,2016/8/31,28,12,多云,西风,0,0,1,0,3级,3,3
59595,长治,2016/9/1,27,12,晴,北风,0,0,0,1,3级,3,3
59596,长治,2016/9/2,29,15,晴,北风,0,0,0,1,1级,1,1
59597,长治,2016/9/3,26,14,阴,南风,0,1,0,0,3级,3,3
59598,长治,2016/9/4,28,14,多云,南风,0,1,0,0,3级,3,3
59599,长治,2016/9/5,28,14,多云,南风,0,1,0,0,3级,3,3
59600,长治,2016/9/6,26,13,雷阵雨,南风,0,1,0,0,2级,2,2
59601,长治,2016/9/7,26,12,晴,北风,0,0,0,1,3级,3,3
59602,长治,2016/9/8,28,13,晴,南风,0,1,0,0,2级,2,2
59603,长治,2016/9/9,26,13,阴,西风,0,0,1,0,3级,3,3
59604,长治,2016/9/10,26,14,晴,西南风,0,1,1,0,3级,3,3
59605,长治,2016/9/11,26,13,多云,西北风,0,0,1,1,2级,2,2
59606,长治,2016/9/12,25,15,多云,东风,1,0,0,0,2级,2,2
59607,长治,2016/9/13,23,13,多云,南风,0,1,0,0,3级,3,3
59608,长治,2016/9/14,26,14,多云,南风,0,1,0,0,3级,3,3
59609,长治,2016/9/15,26,14,多云,西南风,0,1,1,0,2级,2,2
59610,长治,2016/9/16,26,13,多云,东南风,1,1,0,0,3级,3,3
59611,长治,2016/9/17,25,14,多云,东南风,1,1,0,0,3级,3,3
59612,长治,2016/9/18,21,12,小雨,西北风,0,0,1,1,1级,1,1
59613,长治,2016/9/19,19,10,阴,南风,0,1,0,0,3级,3,3
59614,长治,2016/9/20,21,10,多云,南风,0,1,0,0,3级,3,3
59615,长治,2016/9/21,24,11,晴,南风,0,1,0,0,3级,3,3
59616,长治,2016/9/22,25,12,晴,西南风,0,1,1,0,3级,3,3
59617,长治,2016/9/23,27,15,晴,南风,0,1,0,0,3级,3,3
59618,长治,2016/9/24,25,13,多云,南风,0,1,0,0,3级,3,3
59619,长治,2016/9/25,22,13,多云,东南风,1,1,0,0,2级,2,2
59620,长治,2016/9/26,20,13,小雨,西北风,0,0,1,1,2级,2,2
59621,长治,2016/9/27,22,9,雾,东风,1,0,0,0,3级,3,3
59622,长治,2016/9/28,16,7,多云,东北风,1,0,0,1,1级,1,1
59623,长治,2016/9/29,21,8,晴,南风,0,1,0,0,3级,3,3
59624,长治,2016/9/30,24,12,晴,南风,0,1,0,0,3级,3,3
59625,长治,2016/10/1,25,10,多云,南风,0,1,0,0,2级,2,2
59626,长治,2016/10/2,25,11,晴,南风,0,1,0,0,4级,4,4
59627,长治,2016/10/3,27,13,晴,东南风,1,1,0,0,3级,3,3
59628,长治,2016/10/4,24,11,晴,西北风,0,0,1,1,4级,4,4
59629,长治,2016/10/5,22,11,晴,西风,0,0,1,0,2级,2,2
59630,长治,2016/10/6,16,12,小雨,南风,0,1,0,0,2级,2,2
59631,长治,2016/10/7,16,5,小雨,西北风,0,0,1,1,3级,3,3
59632,长治,2016/10/8,18,6,晴,南风,0,1,0,0,2级,2,2
59633,长治,2016/10/9,12,5,小雨,南风,0,1,0,0,2级,2,2
59634,长治,2016/10/10,18,5,多云,南风,0,1,0,0,3级,3,3
59635,长治,2016/10/11,19,8,多云,西南风,0,1,1,0,3级,3,3
59636,长治,2016/10/12,17,8,多云,南风,0,1,0,0,2级,2,2
59637,长治,2016/10/13,18,6,多云,西南风,0,1,1,0,4级,4,4
59638,长治,2016/10/14,17,8,多云,南风,0,1,0,0,3级,3,3
59639,长治,2016/10/15,12,8,小雨,东北风,1,0,0,1,1级,1,1
59640,长治,2016/10/16,20,6,晴,西北风,0,0,1,1,2级,2,2
59641,长治,2016/10/17,20,8,晴,南风,0,1,0,0,3级,3,3
59642,长治,2016/10/18,21,8,晴,南风,0,1,0,0,3级,3,3
59643,长治,2016/10/19,22,9,晴,南风,0,1,0,0,3级,3,3
59644,长治,2016/10/20,15,12,小雨,东北风,1,0,0,1,1级,1,1
59645,长治,2016/10/21,16,10,小雨,东南风,1,1,0,0,1级,1,1
59646,长治,2016/10/22,12,7,小雨,东北风,1,0,0,1,3级,3,3
59647,长治,2016/10/23,10,7,小雨,北风,0,0,0,1,2级,2,2
59648,长治,2016/10/24,9,6,小雨,西北风,0,0,1,1,1级,1,1
59649,长治,2016/10/25,16,5,多云,西南风,0,1,1,0,2级,2,2
59650,长治,2016/10/26,12,6,小雨,东北风,1,0,0,1,3级,3,3
59651,长治,2016/10/27,8,4,中雨,北风,0,0,0,1,2级,2,2
59652,长治,2016/10/28,8,0,多云,西风,0,0,1,0,3级,3,3
59653,长治,2016/10/29,10,0,晴,西南风,0,1,1,0,3级,3,3
59654,长治,2016/10/30,12,4,多云,南风,0,1,0,0,2级,2,2
59655,长治,2016/10/31,7,-2,晴,南风,0,1,0,0,3级,3,3
59656,长治,2016/11/1,10,-2,多云,南风,0,1,0,0,3级,3,3
59657,长治,2016/11/2,14,2,晴,西北风,0,0,1,1,2级,2,2
59658,长治,2016/11/3,18,3,晴,南风,0,1,0,0,3级,3,3
59659,长治,2016/11/4,19,4,晴,西北风,0,0,1,1,2级,2,2
59660,长治,2016/11/5,22,6,晴,东风,1,0,0,0,3级,3,3
59661,长治,2016/11/6,10,5,小雨,西南风,0,1,1,0,3级,3,3
59662,长治,2016/11/7,8,-3,小雨,北风,0,0,0,1,3级,3,3
59663,长治,2016/11/8,9,-2,晴,南风,0,1,0,0,3级,3,3
59664,长治,2016/11/9,7,0,多云,南风,0,1,0,0,2级,2,2
59665,长治,2016/11/10,9,1,多云,西南风,0,1,1,0,3级,3,3
59666,长治,2016/11/11,17,2,晴,西风,0,0,1,0,3级,3,3
59667,长治,2016/11/12,17,5,晴,南风,0,1,0,0,4级,4,4
59668,长治,2016/11/13,18,5,晴,南风,0,1,0,0,3级,3,3
59669,长治,2016/11/14,15,1,多云,南风,0,1,0,0,1级,1,1
59670,长治,2016/11/15,11,2,晴,南风,0,1,0,0,3级,3,3
59671,长治,2016/11/16,13,5,多云,东风,1,0,0,0,2级,2,2
59672,长治,2016/11/17,13,6,阵雨,南风,0,1,0,0,2级,2,2
59673,长治,2016/11/18,13,5,多云,西南风,0,1,1,0,2级,2,2
59674,长治,2016/11/19,14,2,多云,东风,1,0,0,0,2级,2,2
59675,长治,2016/11/20,12,4,多云,西南风,0,1,1,0,2级,2,2
59676,长治,2016/11/21,6,-4,雨夹雪,微风,0,0,0,0,微风,0,0
59677,长治,2016/11/22,-2,-8,多云,西北风,0,0,1,1,2级,2,2
59678,长治,2016/11/23,1,-8,多云,西风,0,0,1,0,2级,2,2
59679,长治,2016/11/24,5,-7,晴,南风,0,1,0,0,2级,2,2
59680,长治,2016/11/25,7,-3,晴,西南风,0,1,1,0,2级,2,2
59681,长治,2016/11/26,7,-3,晴,西风,0,0,1,0,3级,3,3
59682,长治,2016/11/27,10,-4,晴,西南风,0,1,1,0,3级,3,3
59683,长治,2016/11/28,7,-2,晴,南风,0,1,0,0,2级,2,2
59684,长治,2016/11/29,5,-1,雨夹雪,西南风,0,1,1,0,3级,3,3
59685,长治,2016/11/30,8,-2,晴,西北风,0,0,1,1,3级,3,3
59686,阜阳,2015/7/1,25,23,中雨~阵雨,西北风,0,0,1,1,小于3级,0,3
59687,阜阳,2015/7/2,29,22,阴,东北风,1,0,0,1,小于3级,0,3
59688,阜阳,2015/7/3,29,22,多云,东北风,1,0,0,1,小于3级,0,3
59689,阜阳,2015/7/4,24,21,阵雨,西北风,0,0,1,1,小于3级,0,3
59690,阜阳,2015/7/5,20,18,中雨,东北风,1,0,0,1,小于3级,0,3
59691,阜阳,2015/7/6,20,18,中雨~阵雨,东北风,1,0,0,1,小于3级,0,3
59692,阜阳,2015/7/7,21,18,阵雨,西北风,0,0,1,1,小于3级,0,3
59693,阜阳,2015/7/8,24,20,阵雨,南风,0,1,0,0,小于3级,0,3
59694,阜阳,2015/7/9,27,23,阵雨,南风,0,1,0,0,小于3级,0,3
59695,阜阳,2015/7/10,25,23,阵雨~中雨,东北风,1,0,0,1,小于3级,0,3
59696,阜阳,2015/7/11,26,24,暴雨~大雨,西北风,0,0,1,1,小于3级,0,3
59697,阜阳,2015/7/12,30,24,阴~多云,西北风,0,0,1,1,小于3级,0,3
59698,阜阳,2015/7/13,35,24,晴,东北风,1,0,0,1,小于3级,0,3
59699,阜阳,2015/7/14,35,24,晴,东北风,1,0,0,1,小于3级,0,3
59700,阜阳,2015/7/15,34,24,晴~多云,东北风,1,0,0,1,小于3级,0,3
59701,阜阳,2015/7/16,31,24,多云~阴,东北风,1,0,0,1,小于3级,0,3
59702,阜阳,2015/7/17,30,25,阵雨,西北风,0,0,1,1,小于3级,0,3
59703,阜阳,2015/7/18,32,25,阵雨,东北风,1,0,0,1,小于3级,0,3
59704,阜阳,2015/7/19,31,24,多云,东北风,1,0,0,1,小于3级,0,3
59705,阜阳,2015/7/20,32,25,阴~多云,东北风,1,0,0,1,小于3级,0,3
59706,阜阳,2015/7/21,30,25,阵雨,南风,0,1,0,0,小于3级,0,3
59707,阜阳,2015/7/22,31,25,阵雨,西南风,0,1,1,0,小于3级,0,3
59708,阜阳,2015/7/23,32,26,阵雨,西北风,0,0,1,1,小于3级,0,3
59709,阜阳,2015/7/24,33,26,阵雨~多云,西北风,0,0,1,1,小于3级,0,3
59710,阜阳,2015/7/25,33,26,多云,西北风,0,0,1,1,小于3级,0,3
59711,阜阳,2015/7/26,34,26,阵雨~多云,西北风,0,0,1,1,小于3级,0,3
59712,阜阳,2015/7/27,37,27,晴,西南风,0,1,1,0,小于3级,0,3
59713,阜阳,2015/7/28,38,28,晴,西南风,0,1,1,0,小于3级,0,3
59714,阜阳,2015/7/29,38,28,晴,西南风,0,1,1,0,小于3级,0,3
59715,阜阳,2015/7/30,36,25,晴,东北风,1,0,0,1,小于3级,0,3
59716,阜阳,2015/7/31,37,26,晴~多云,西北风,0,0,1,1,小于3级,0,3
59717,阜阳,2015/8/1,37,27,晴,东南风,1,1,0,0,小于3级,0,3
59718,阜阳,2015/8/2,37,27,晴,东南风,1,1,0,0,小于3级,0,3
59719,阜阳,2015/8/3,38,28,晴,东南风,1,1,0,0,小于3级,0,3
59720,阜阳,2015/8/4,37,27,晴~多云,南风,0,1,0,0,小于3级,0,3
59721,阜阳,2015/8/5,37,27,晴~多云,东风,1,0,0,0,小于3级,0,3
59722,阜阳,2015/8/6,36,26,多云,东南风,1,1,0,0,小于3级,0,3
59723,阜阳,2015/8/7,33,26,阵雨,西北风,0,0,1,1,小于3级,0,3
59724,阜阳,2015/8/8,30,25,中雨,东北风,1,0,0,1,小于3级,0,3
59725,阜阳,2015/8/9,30,26,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
59726,阜阳,2015/8/10,30,25,中雨~阵雨,东南风,1,1,0,0,小于3级,0,3
59727,阜阳,2015/8/11,31,25,阵雨~阴,西北风,0,0,1,1,小于3级,0,3
59728,阜阳,2015/8/12,31,24,多云,西北风,0,0,1,1,小于3级,0,3
59729,阜阳,2015/8/13,30,24,多云~阴,西北风,0,0,1,1,小于3级,0,3
59730,阜阳,2015/8/14,31,24,阵雨,东南风,1,1,0,0,小于3级,0,3
59731,阜阳,2015/8/15,30,24,阵雨,西北风,0,0,1,1,小于3级,0,3
59732,阜阳,2015/8/16,30,25,阵雨~阴,西北风,0,0,1,1,小于3级,0,3
59733,阜阳,2015/8/17,32,24,多云,东北风,1,0,0,1,小于3级,0,3
59734,阜阳,2015/8/18,32,24,多云,东北风,1,0,0,1,小于3级,0,3
59735,阜阳,2015/8/19,32,24,多云,东北风,1,0,0,1,小于3级,0,3
59736,阜阳,2015/8/20,33,25,阵雨,东南风,1,1,0,0,小于3级,0,3
59737,阜阳,2015/8/21,28,23,阵雨,西北风,0,0,1,1,小于3级,0,3
59738,阜阳,2015/8/22,26,23,阵雨,西北风,0,0,1,1,小于3级,0,3
59739,阜阳,2015/8/23,26,22,阵雨,西北风,0,0,1,1,小于3级,0,3
59740,阜阳,2015/8/24,27,22,阵雨~阴,西北风,0,0,1,1,小于3级,0,3
59741,阜阳,2015/8/25,29,21,多云,西北风,0,0,1,1,小于3级,0,3
59742,阜阳,2015/8/26,31,22,多云,西北风,0,0,1,1,小于3级,0,3
59743,阜阳,2015/8/27,31,22,多云,西北风,0,0,1,1,小于3级,0,3
59744,阜阳,2015/8/28,31,22,阵雨,西南风,0,1,1,0,小于3级,0,3
59745,阜阳,2015/8/29,31,22,多云,东南风,1,1,0,0,小于3级,0,3
59746,阜阳,2015/8/30,31,22,多云,西北风,0,0,1,1,小于3级,0,3
59747,阜阳,2015/8/31,31,22,多云,东北风,1,0,0,1,小于3级,0,3
59748,阜阳,2015/9/1,31,22,多云,西北风,0,0,1,1,小于3级,0,3
59749,阜阳,2015/9/2,32,23,多云~阴,东北风,1,0,0,1,小于3级,0,3
59750,阜阳,2015/9/3,31,23,多云,西北风,0,0,1,1,小于3级,0,3
59751,阜阳,2015/9/4,31,24,阵雨,西南风,0,1,1,0,小于3级,0,3
59752,阜阳,2015/9/5,29,23,中雨~阴,西北风,0,0,1,1,小于3级,0,3
59753,阜阳,2015/9/6,30,22,阴~多云,西北风,0,0,1,1,小于3级,0,3
59754,阜阳,2015/9/7,29,21,多云~阴,西北风,0,0,1,1,小于3级,0,3
59755,阜阳,2015/9/8,29,21,多云,东北风,1,0,0,1,小于3级,0,3
59756,阜阳,2015/9/9,29,20,多云,西北风,0,0,1,1,小于3级,0,3
59757,阜阳,2015/9/10,29,20,多云,西北风,0,0,1,1,小于3级,0,3
59758,阜阳,2015/9/11,29,19,多云,西北风,0,0,1,1,小于3级,0,3
59759,阜阳,2015/9/12,27,18,阵雨~多云,西北风,0,0,1,1,小于3级,0,3
59760,阜阳,2015/9/13,26,19,多云,东南风,1,1,0,0,小于3级,0,3
59761,阜阳,2015/9/14,25,19,小雨,东北风,1,0,0,1,小于3级,0,3
59762,阜阳,2015/9/15,23,17,小雨,西北风,0,0,1,1,小于3级,0,3
59763,阜阳,2015/9/16,26,19,多云,西北风,0,0,1,1,小于3级,0,3
59764,阜阳,2015/9/17,27,19,多云~晴,东北风,1,0,0,1,小于3级,0,3
59765,阜阳,2015/9/18,27,18,多云,西北风,0,0,1,1,小于3级,0,3
59766,阜阳,2015/9/19,26,19,多云~阴,东北风,1,0,0,1,小于3级,0,3
59767,阜阳,2015/9/20,25,19,阴,西南风,0,1,1,0,小于3级,0,3
59768,阜阳,2015/9/21,27,19,多云,东北风,1,0,0,1,小于3级,0,3
59769,阜阳,2015/9/22,27,21,阴~小雨,西北风,0,0,1,1,小于3级,0,3
59770,阜阳,2015/9/23,26,20,小雨~阴,南风,0,1,0,0,小于3级,0,3
59771,阜阳,2015/9/24,27,20,多云~阴,西北风,0,0,1,1,小于3级,0,3
59772,阜阳,2015/9/25,23,19,阵雨~阴,东南风,1,1,0,0,小于3级,0,3
59773,阜阳,2015/9/26,27,19,多云,东北风,1,0,0,1,小于3级,0,3
59774,阜阳,2015/9/27,27,19,晴~多云,西北风,0,0,1,1,小于3级,0,3
59775,阜阳,2015/9/28,25,20,阵雨,东南风,1,1,0,0,小于3级,0,3
59776,阜阳,2015/9/29,24,22,中雨,东北风,1,0,0,1,小于3级,0,3
59777,阜阳,2015/9/30,29,20,阵雨,东南风,1,1,0,0,小于3级,0,3
59778,阜阳,2015/10/1,23,16,阵雨~阴,西北风,0,0,1,1,小于3级,0,3
59779,阜阳,2015/10/2,25,14,多云~晴,西北风,0,0,1,1,小于3级,0,3
59780,阜阳,2015/10/3,27,20,晴~多云,东南风,1,1,0,0,小于3级,0,3
59781,阜阳,2015/10/4,24,20,阵雨,西北风,0,0,1,1,小于3级,0,3
59782,阜阳,2015/10/5,22,19,阵雨,西北风,0,0,1,1,小于3级,0,3
59783,阜阳,2015/10/6,24,18,阵雨,东北风,1,0,0,1,小于3级,0,3
59784,阜阳,2015/10/7,22,19,阵雨,西南风,0,1,1,0,小于3级,0,3
59785,阜阳,2015/10/8,23,19,小雨,西北风,0,0,1,1,小于3级,0,3
59786,阜阳,2015/10/9,23,16,多云,西北风,0,0,1,1,小于3级,0,3
59787,阜阳,2015/10/10,24,13,多云~晴,西北风,0,0,1,1,小于3级,0,3
59788,阜阳,2015/10/11,23,13,晴,西北风,0,0,1,1,小于3级,0,3
59789,阜阳,2015/10/12,23,12,晴,东北风,1,0,0,1,小于3级,0,3
59790,阜阳,2015/10/13,24,11,晴~多云,东北风,1,0,0,1,小于3级,0,3
59791,阜阳,2015/10/14,24,14,晴~多云,西北风,0,0,1,1,小于3级,0,3
59792,阜阳,2015/10/15,26,13,晴,西北风,0,0,1,1,小于3级,0,3
59793,阜阳,2015/10/16,26,14,晴,东北风,1,0,0,1,小于3级,0,3
59794,阜阳,2015/10/17,25,14,晴~多云,东北风,1,0,0,1,小于3级,0,3
59795,阜阳,2015/10/18,25,14,晴~多云,东北风,1,0,0,1,小于3级,0,3
59796,阜阳,2015/10/19,24,15,多云,东北风,1,0,0,1,小于3级,0,3
59797,阜阳,2015/10/20,24,16,多云~阴,东北风,1,0,0,1,小于3级,0,3
59798,阜阳,2015/10/21,25,16,多云,东北风,1,0,0,1,小于3级,0,3
59799,阜阳,2015/10/22,25,17,多云,西北风,0,0,1,1,小于3级,0,3
59800,阜阳,2015/10/23,25,17,多云~阴,东北风,1,0,0,1,小于3级,0,3
59801,阜阳,2015/10/24,24,17,多云~阴,东北风,1,0,0,1,小于3级,0,3
59802,阜阳,2015/10/25,26,18,多云,东北风,1,0,0,1,小于3级,0,3
59803,阜阳,2015/10/26,27,17,多云~阵雨,东南风,1,1,0,0,小于3级,0,3
59804,阜阳,2015/10/27,20,12,阴~多云,东南风,1,1,0,0,小于3级,0,3
59805,阜阳,2015/10/28,21,14,多云~阴,东北风,1,0,0,1,小于3级,0,3
59806,阜阳,2015/10/29,18,15,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
59807,阜阳,2015/10/30,15,12,阵雨~阴,西北风,0,0,1,1,小于3级,0,3
59808,阜阳,2015/10/31,17,13,阴~小雨,西北风,0,0,1,1,小于3级,0,3
59809,阜阳,2015/11/1,14,9,小雨~阴,西北风,0,0,1,1,小于3级,0,3
59810,阜阳,2015/11/2,19,9,晴,西北风,0,0,1,1,小于3级,0,3
59811,阜阳,2015/11/3,20,12,多云,西北风,0,0,1,1,小于3级,0,3
59812,阜阳,2015/11/4,21,14,小雨~阴,西北风,0,0,1,1,小于3级,0,3
59813,阜阳,2015/11/5,21,16,阵雨~阴,东北风,1,0,0,1,小于3级,0,3
59814,阜阳,2015/11/6,28,20,多云,西北风,0,0,1,1,小于3级,0,3
59815,阜阳,2015/11/7,26,13,阵雨,东北风,1,0,0,1,小于3级,0,3
59816,阜阳,2015/11/8,15,11,小雨,东北风,1,0,0,1,小于3级,0,3
59817,阜阳,2015/11/9,16,10,阴~多云,北风,0,0,0,1,小于3级,0,3
59818,阜阳,2015/11/10,16,11,多云~阴,东北风,1,0,0,1,小于3级,0,3
59819,阜阳,2015/11/11,15,12,阴,西北风,0,0,1,1,小于3级,0,3
59820,阜阳,2015/11/12,16,13,小雨,西北风,0,0,1,1,小于3级,0,3
59821,阜阳,2015/11/13,17,14,阴~多云,西北风,0,0,1,1,小于3级,0,3
59822,阜阳,2015/11/14,18,12,阴~多云,东南风,1,1,0,0,小于3级,0,3
59823,阜阳,2015/11/15,21,15,多云~阵雨,西北风,0,0,1,1,小于3级,0,3
59824,阜阳,2015/11/16,20,16,阵雨~中雨,东北风,1,0,0,1,小于3级,0,3
59825,阜阳,2015/11/17,16,14,大雨~中雨,西北风,0,0,1,1,小于3级,0,3
59826,阜阳,2015/11/18,17,13,阵雨,西北风,0,0,1,1,小于3级,0,3
59827,阜阳,2015/11/19,16,13,小雨,东北风,1,0,0,1,小于3级,0,3
59828,阜阳,2015/11/20,16,14,阵雨,西北风,0,0,1,1,小于3级,0,3
59829,阜阳,2015/11/21,15,14,阵雨~阴,西北风,0,0,1,1,小于3级,0,3
59830,阜阳,2015/11/22,18,15,阴~小雨,东北风,1,0,0,1,小于3级,0,3
59831,阜阳,2015/11/23,18,14,小雨,东北风,1,0,0,1,小于3级,0,3
59832,阜阳,2015/11/24,15,8,阵雨~小雨,西北风,0,0,1,1,小于3级,0,3
59833,阜阳,2015/11/25,8,2,阴~多云,西北风,0,0,1,1,小于3级,0,3
59834,阜阳,2015/11/26,7,1,晴,西北风,0,0,1,1,小于3级,0,3
59835,阜阳,2015/11/27,10,2,晴~多云,东北风,1,0,0,1,小于3级,0,3
59836,阜阳,2015/11/28,11,7,阴~小雨,西北风,0,0,1,1,小于3级,0,3
59837,阜阳,2015/11/29,12,8,小雨~多云,东北风,1,0,0,1,小于3级,0,3
59838,阜阳,2015/11/30,15,8,多云,东北风,1,0,0,1,小于3级,0,3
59839,阜阳,2015/12/1,17,10,多云~小雨,西北风,0,0,1,1,小于3级,0,3
59840,阜阳,2015/12/2,12,5,小雨~阴,西北风,0,0,1,1,小于3级,0,3
59841,阜阳,2015/12/3,12,2,晴,西北风,0,0,1,1,小于3级,0,3
59842,阜阳,2015/12/4,11,3,多云~阴,西北风,0,0,1,1,小于3级,0,3
59843,阜阳,2015/12/5,7,3,中雨~小雨,南风,0,1,0,0,小于3级,0,3
59844,阜阳,2015/12/6,6,2,阴~多云,西北风,0,0,1,1,小于3级,0,3
59845,阜阳,2015/12/7,12,4,多云~晴,西北风,0,0,1,1,小于3级,0,3
59846,阜阳,2015/12/8,13,7,多云,西北风,0,0,1,1,小于3级,0,3
59847,阜阳,2015/12/9,11,10,中雨,东北风,1,0,0,1,小于3级,0,3
59848,阜阳,2015/12/10,12,10,小雨~阴,西北风,0,0,1,1,小于3级,0,3
59849,阜阳,2015/12/11,12,6,阴~多云,东北风,1,0,0,1,小于3级,0,3
59850,阜阳,2015/12/12,12,7,多云,西风,0,0,1,0,小于3级,0,3
59851,阜阳,2015/12/13,11,7,小雨,西南风,0,1,1,0,小于3级,0,3
59852,阜阳,2015/12/14,10,6,小雨,西北风,0,0,1,1,小于3级,0,3
59853,阜阳,2015/12/15,10,2,阴~多云,南风,0,1,0,0,小于3级,0,3
59854,阜阳,2015/12/16,8,-1,多云~晴,东北风,1,0,0,1,小于3级,0,3
59855,阜阳,2015/12/17,6,-2,晴,东北风,1,0,0,1,小于3级,0,3
59856,阜阳,2015/12/18,8,0,晴~多云,西北风,0,0,1,1,小于3级,0,3
59857,阜阳,2015/12/19,11,3,多云~阴,西北风,0,0,1,1,小于3级,0,3
59858,阜阳,2015/12/20,12,8,小雨~阴,西北风,0,0,1,1,小于3级,0,3
59859,阜阳,2015/12/21,12,8,阴,东北风,1,0,0,1,小于3级,0,3
59860,阜阳,2015/12/22,14,8,小雨,东南风,1,1,0,0,小于3级,0,3
59861,阜阳,2015/12/23,11,8,小雨,西北风,0,0,1,1,小于3级,0,3
59862,阜阳,2015/12/24,10,6,小雨,东北风,1,0,0,1,小于3级,0,3
59863,阜阳,2015/12/25,11,4,阴~多云,东南风,1,1,0,0,小于3级,0,3
59864,阜阳,2015/12/26,14,7,多云,西南风,0,1,1,0,小于3级,0,3
59865,阜阳,2015/12/27,12,6,多云~阴,东北风,1,0,0,1,小于3级,0,3
59866,阜阳,2015/12/28,9,3,阴~多云,西北风,0,0,1,1,小于3级,0,3
59867,阜阳,2015/12/29,10,4,多云,东南风,1,1,0,0,小于3级,0,3
59868,阜阳,2015/12/30,13,3,多云~晴,西北风,0,0,1,1,小于3级,0,3
59869,阜阳,2015/12/31,11,1,晴~多云,东南风,1,1,0,0,小于3级,0,3
59870,阜阳,2016/1/1,12,3,多云,西北风,0,0,1,1,小于3级,0,3
59871,阜阳,2016/1/2,17,9,多云~小雨,西北风,0,0,1,1,小于3级,0,3
59872,阜阳,2016/1/3,18,10,阴~小雨,西北风,0,0,1,1,小于3级,0,3
59873,阜阳,2016/1/4,14,6,小雨,西北风,0,0,1,1,小于3级,0,3
59874,阜阳,2016/1/5,11,6,小雨,东北风,1,0,0,1,小于3级,0,3
59875,阜阳,2016/1/6,9,5,小雨~阴,西北风,0,0,1,1,小于3级,0,3
59876,阜阳,2016/1/7,8,3,阴~小雨,西北风,0,0,1,1,小于3级,0,3
59877,阜阳,2016/1/8,8,2,阴~多云,东北风,1,0,0,1,小于3级,0,3
59878,阜阳,2016/1/9,9,5,多云~小雨,西北风,0,0,1,1,小于3级,0,3
59879,阜阳,2016/1/10,9,4,小雨,西北风,0,0,1,1,小于3级,0,3
59880,阜阳,2016/1/11,7,3,小雨,西北风,0,0,1,1,小于3级,0,3
59881,阜阳,2016/1/12,6,0,阴,东北风,1,0,0,1,小于3级,0,3
59882,阜阳,2016/1/13,7,1,阴,西北风,0,0,1,1,小于3级,0,3
59883,阜阳,2016/1/14,8,3,多云~阴,东北风,1,0,0,1,小于3级,0,3
59884,阜阳,2016/1/15,10,2,阴,东南风,1,1,0,0,小于3级,0,3
59885,阜阳,2016/1/16,12,5,多云~小雨,东北风,1,0,0,1,小于3级,0,3
59886,阜阳,2016/1/17,6,2,小雨~阴,西北风,0,0,1,1,小于3级,0,3
59887,阜阳,2016/1/18,7,-1,多云~晴,东北风,1,0,0,1,小于3级,0,3
59888,阜阳,2016/1/19,6,-1,晴~多云,东北风,1,0,0,1,小于3级,0,3
59889,阜阳,2016/1/20,6,0,雨夹雪~中雪,东北风,1,0,0,1,小于3级,0,3
59890,阜阳,2016/1/21,2,-1,大雪,南风,0,1,0,0,小于3级,0,3
59891,阜阳,2016/1/22,1,-3,中雪~小雪,西北风,0,0,1,1,小于3级,0,3
59892,阜阳,2016/1/23,0,-8,阴~多云,西北风,0,0,1,1,小于3级,0,3
59893,阜阳,2016/1/24,-3,-8,晴,西北风,0,0,1,1,小于3级,0,3
59894,阜阳,2016/1/25,2,-7,晴,东南风,1,1,0,0,小于3级,0,3
59895,阜阳,2016/1/26,6,-1,晴~阴,东南风,1,1,0,0,小于3级,0,3
59896,阜阳,2016/1/27,7,4,小雨,东北风,1,0,0,1,小于3级,0,3
59897,阜阳,2016/1/28,8,5,小雨,南风,0,1,0,0,小于3级,0,3
59898,阜阳,2016/1/29,7,3,小雨,东北风,1,0,0,1,小于3级,0,3
59899,阜阳,2016/1/30,6,2,阴,东北风,1,0,0,1,小于3级,0,3
59900,阜阳,2016/1/31,5,1,小雨~雨夹雪,西南风,0,1,1,0,小于3级,0,3
59901,阜阳,2016/2/1,3,-2,阴~多云,东北风,1,0,0,1,小于3级,0,3
59902,阜阳,2016/2/2,4,-2,多云,东北风,1,0,0,1,小于3级,0,3
59903,阜阳,2016/2/3,8,-1,多云~阴,东北风,1,0,0,1,小于3级,0,3
59904,阜阳,2016/2/4,7,1,小雨~阴,东北风,1,0,0,1,小于3级,0,3
59905,阜阳,2016/2/5,9,0,多云,东南风,1,1,0,0,小于3级,0,3
59906,阜阳,2016/2/6,7,-1,晴,西北风,0,0,1,1,小于3级,0,3
59907,阜阳,2016/2/7,10,1,晴,西北风,0,0,1,1,小于3级,0,3
